日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2019/10/09 07:40:00,107.041,107.043,107.036,107.042,107.044,107.046,107.039,107.045
2019/10/09 07:41:00,107.042,107.045,107.037,107.04,107.045,107.05,107.042,107.043
2019/10/09 07:42:00,107.04,107.043,107.025,107.026,107.043,107.046,107.028,107.029
2019/10/09 07:43:00,107.026,107.028,107.021,107.023,107.029,107.031,107.024,107.026
2019/10/09 07:44:00,107.023,107.024,107.016,107.022,107.026,107.028,107.019,107.025
2019/10/09 07:45:00,107.022,107.027,107.022,107.023,107.025,107.03,107.025,107.026
2019/10/09 07:46:00,107.023,107.03,107.023,107.027,107.026,107.034,107.026,107.03
2019/10/09 07:47:00,107.027,107.032,107.016,107.016,107.03,107.036,107.019,107.019
2019/10/09 07:48:00,107.016,107.021,107.016,107.016,107.019,107.024,107.019,107.019
2019/10/09 07:49:00,107.016,107.017,107.016,107.016,107.019,107.02,107.019,107.019
2019/10/09 07:50:00,107.016,107.017,107.009,107.01,107.019,107.02,107.012,107.013
2019/10/09 07:51:00,107.01,107.011,107.007,107.01,107.013,107.014,107.01,107.013
2019/10/09 07:52:00,107.01,107.013,107.006,107.01,107.013,107.016,107.009,107.013
2019/10/09 07:53:00,107.01,107.014,107.01,107.013,107.013,107.017,107.013,107.016
2019/10/09 07:54:00,107.013,107.014,107.01,107.012,107.016,107.017,107.013,107.015
2019/10/09 07:55:00,107.012,107.013,107.008,107.013,107.015,107.016,107.011,107.016
2019/10/09 07:56:00,107.013,107.018,107.012,107.017,107.016,107.021,107.015,107.02
2019/10/09 07:57:00,107.017,107.022,107.017,107.02,107.02,107.025,107.02,107.023
2019/10/09 07:58:00,107.02,107.026,107.02,107.024,107.023,107.029,107.023,107.027
2019/10/09 07:59:00,107.024,107.028,107.013,107.016,107.027,107.031,107.016,107.019
2019/10/09 08:00:00,107.016,107.016,107.01,107.012,107.019,107.019,107.013,107.015
2019/10/09 08:01:00,107.012,107.019,107.012,107.019,107.015,107.022,107.015,107.022
2019/10/09 08:02:00,107.019,107.023,107.012,107.018,107.022,107.026,107.016,107.021
2019/10/09 08:03:00,107.018,107.018,107.01,107.012,107.021,107.021,107.013,107.015
2019/10/09 08:04:00,107.012,107.016,107.006,107.012,107.015,107.019,107.009,107.015
2019/10/09 08:05:00,107.012,107.013,107.007,107.011,107.015,107.016,107.01,107.014
2019/10/09 08:06:00,107.011,107.013,106.996,107,107.014,107.016,107,107.003
2019/10/09 08:07:00,107,107.006,106.997,107,107.003,107.009,107,107.003
2019/10/09 08:08:00,107,107,106.987,106.989,107.003,107.003,106.992,106.992
2019/10/09 08:09:00,106.989,106.996,106.985,106.986,106.992,106.999,106.988,106.989
2019/10/09 08:10:00,106.986,106.986,106.982,106.983,106.989,106.989,106.985,106.986
2019/10/09 08:11:00,106.983,106.985,106.979,106.979,106.986,106.988,106.982,106.982
2019/10/09 08:12:00,106.979,106.983,106.972,106.975,106.982,106.986,106.975,106.978
2019/10/09 08:13:00,106.975,106.985,106.975,106.984,106.978,106.988,106.978,106.987
2019/10/09 08:14:00,106.984,106.987,106.982,106.984,106.987,106.99,106.985,106.987
2019/10/09 08:15:00,106.984,106.984,106.98,106.983,106.987,106.987,106.983,106.986
2019/10/09 08:16:00,106.983,106.983,106.973,106.974,106.986,106.986,106.976,106.977
2019/10/09 08:17:00,106.974,106.974,106.968,106.97,106.977,106.977,106.971,106.973
2019/10/09 08:18:00,106.97,106.973,106.948,106.955,106.973,106.976,106.951,106.958
2019/10/09 08:19:00,106.955,106.957,106.952,106.953,106.958,106.96,106.955,106.956
2019/10/09 08:20:00,106.953,106.954,106.946,106.947,106.956,106.957,106.949,106.95
2019/10/09 08:21:00,106.947,106.948,106.932,106.937,106.95,106.951,106.935,106.94
2019/10/09 08:22:00,106.937,106.955,106.937,106.953,106.94,106.958,106.94,106.956
2019/10/09 08:23:00,106.953,106.954,106.942,106.942,106.956,106.957,106.945,106.945
2019/10/09 08:24:00,106.942,106.942,106.935,106.939,106.945,106.945,106.94,106.942
2019/10/09 08:25:00,106.939,106.945,106.938,106.943,106.942,106.948,106.941,106.946
2019/10/09 08:26:00,106.943,106.944,106.938,106.941,106.946,106.947,106.941,106.944
2019/10/09 08:27:00,106.941,106.943,106.94,106.942,106.944,106.946,106.943,106.945
2019/10/09 08:28:00,106.942,106.96,106.942,106.959,106.945,106.963,106.945,106.962
2019/10/09 08:29:00,106.959,106.973,106.959,106.969,106.962,106.977,106.962,106.972
2019/10/09 08:30:00,106.969,106.969,106.957,106.961,106.972,106.972,106.96,106.964
2019/10/09 08:31:00,106.961,106.961,106.956,106.96,106.964,106.964,106.959,106.963
2019/10/09 08:32:00,106.96,106.962,106.956,106.959,106.963,106.965,106.959,106.962
2019/10/09 08:33:00,106.959,106.961,106.953,106.954,106.962,106.964,106.956,106.957
2019/10/09 08:34:00,106.954,106.955,106.952,106.954,106.957,106.958,106.955,106.957
2019/10/09 08:35:00,106.954,106.961,106.954,106.96,106.957,106.964,106.957,106.963
2019/10/09 08:36:00,106.96,106.965,106.957,106.965,106.963,106.97,106.96,106.968
2019/10/09 08:37:00,106.965,106.967,106.965,106.967,106.968,106.97,106.968,106.97
2019/10/09 08:38:00,106.967,106.982,106.967,106.982,106.97,106.985,106.97,106.985
2019/10/09 08:39:00,106.982,106.984,106.982,106.983,106.985,106.987,106.985,106.986
2019/10/09 08:40:00,106.983,106.984,106.981,106.981,106.986,106.987,106.984,106.984
2019/10/09 08:41:00,106.981,106.982,106.975,106.982,106.984,106.985,106.98,106.985
2019/10/09 08:42:00,106.982,106.985,106.976,106.978,106.985,106.988,106.979,106.981
2019/10/09 08:43:00,106.978,106.984,106.978,106.984,106.981,106.987,106.981,106.987
2019/10/09 08:44:00,106.984,106.987,106.968,106.968,106.987,106.99,106.971,106.971
2019/10/09 08:45:00,106.968,106.977,106.966,106.97,106.971,106.98,106.969,106.973
2019/10/09 08:46:00,106.97,106.97,106.962,106.97,106.973,106.973,106.965,106.973
2019/10/09 08:47:00,106.97,106.972,106.959,106.96,106.973,106.975,106.962,106.963
2019/10/09 08:48:00,106.96,106.96,106.955,106.956,106.963,106.963,106.958,106.959
2019/10/09 08:49:00,106.956,106.96,106.954,106.959,106.959,106.964,106.957,106.962
2019/10/09 08:50:00,106.959,106.959,106.954,106.954,106.962,106.962,106.957,106.957
2019/10/09 08:51:00,106.954,106.96,106.954,106.96,106.957,106.963,106.957,106.963
2019/10/09 08:52:00,106.96,106.96,106.959,106.96,106.963,106.963,106.962,106.963
2019/10/09 08:53:00,106.96,106.962,106.96,106.961,106.963,106.965,106.963,106.964
2019/10/09 08:54:00,106.961,106.961,106.96,106.96,106.964,106.964,106.963,106.963
2019/10/09 08:55:00,106.96,106.968,106.96,106.968,106.963,106.971,106.963,106.971
2019/10/09 08:56:00,106.968,106.983,106.967,106.978,106.971,106.987,106.97,106.981
2019/10/09 08:57:00,106.978,106.979,106.968,106.968,106.981,106.982,106.971,106.971
2019/10/09 08:58:00,106.968,106.968,106.959,106.962,106.971,106.971,106.962,106.965
2019/10/09 08:59:00,106.962,106.962,106.941,106.942,106.965,106.965,106.944,106.945
2019/10/09 09:00:00,106.942,106.961,106.942,106.948,106.945,106.964,106.945,106.951
2019/10/09 09:01:00,106.948,106.969,106.947,106.969,106.951,106.972,106.95,106.972
2019/10/09 09:02:00,106.969,106.989,106.969,106.983,106.972,106.992,106.972,106.986
2019/10/09 09:03:00,106.983,106.983,106.967,106.972,106.986,106.986,106.97,106.975
2019/10/09 09:04:00,106.972,106.973,106.966,106.971,106.975,106.976,106.969,106.974
2019/10/09 09:05:00,106.971,106.976,106.966,106.976,106.974,106.979,106.969,106.979
2019/10/09 09:06:00,106.976,106.981,106.967,106.967,106.979,106.984,106.97,106.97
2019/10/09 09:07:00,106.967,106.971,106.965,106.966,106.97,106.974,106.968,106.969
2019/10/09 09:08:00,106.966,106.97,106.964,106.968,106.969,106.973,106.967,106.971
2019/10/09 09:09:00,106.968,106.996,106.968,106.986,106.971,106.999,106.971,106.989
2019/10/09 09:10:00,106.986,106.988,106.982,106.984,106.989,106.991,106.985,106.987
2019/10/09 09:11:00,106.984,106.985,106.976,106.98,106.987,106.988,106.979,106.983
2019/10/09 09:12:00,106.98,106.982,106.974,106.976,106.983,106.985,106.977,106.979
2019/10/09 09:13:00,106.976,106.978,106.961,106.964,106.979,106.981,106.964,106.967
2019/10/09 09:14:00,106.964,106.965,106.958,106.962,106.967,106.968,106.961,106.965
2019/10/09 09:15:00,106.962,106.966,106.957,106.964,106.965,106.969,106.96,106.967
2019/10/09 09:16:00,106.964,106.978,106.964,106.978,106.967,106.981,106.967,106.981
2019/10/09 09:17:00,106.978,107.006,106.976,107.005,106.981,107.011,106.979,107.008
2019/10/09 09:18:00,107.005,107.019,107.003,107.019,107.008,107.022,107.006,107.022
2019/10/09 09:19:00,107.019,107.022,106.999,107.009,107.022,107.025,107.002,107.012
2019/10/09 09:20:00,107.009,107.024,107.007,107.021,107.012,107.027,107.01,107.024
2019/10/09 09:21:00,107.021,107.056,107.021,107.046,107.024,107.06,107.024,107.049
2019/10/09 09:22:00,107.046,107.05,107.043,107.048,107.049,107.053,107.047,107.051
2019/10/09 09:23:00,107.048,107.056,107.038,107.056,107.051,107.059,107.041,107.059
2019/10/09 09:24:00,107.056,107.062,107.05,107.054,107.059,107.065,107.053,107.057
2019/10/09 09:25:00,107.054,107.055,107.05,107.054,107.057,107.058,107.053,107.057
2019/10/09 09:26:00,107.054,107.056,107.046,107.05,107.057,107.06,107.049,107.053
2019/10/09 09:27:00,107.05,107.055,107.049,107.053,107.053,107.058,107.052,107.056
2019/10/09 09:28:00,107.053,107.055,107.049,107.054,107.056,107.058,107.052,107.057
2019/10/09 09:29:00,107.054,107.056,107.044,107.046,107.057,107.06,107.049,107.049
2019/10/09 09:30:00,107.046,107.057,107.045,107.051,107.049,107.06,107.048,107.054
2019/10/09 09:31:00,107.051,107.065,107.051,107.059,107.054,107.068,107.054,107.062
2019/10/09 09:32:00,107.059,107.059,107.046,107.049,107.062,107.062,107.049,107.052
2019/10/09 09:33:00,107.049,107.049,107.032,107.033,107.052,107.052,107.035,107.036
2019/10/09 09:34:00,107.033,107.033,107.031,107.031,107.036,107.036,107.034,107.034
2019/10/09 09:35:00,107.031,107.051,107.03,107.051,107.034,107.054,107.033,107.054
2019/10/09 09:36:00,107.051,107.051,107.041,107.044,107.054,107.054,107.044,107.047
2019/10/09 09:37:00,107.044,107.062,107.043,107.059,107.047,107.065,107.046,107.062
2019/10/09 09:38:00,107.059,107.061,107.056,107.06,107.062,107.064,107.059,107.063
2019/10/09 09:39:00,107.06,107.06,107.05,107.053,107.063,107.063,107.053,107.056
2019/10/09 09:40:00,107.053,107.053,107.046,107.048,107.056,107.056,107.049,107.051
2019/10/09 09:41:00,107.048,107.048,107.04,107.048,107.051,107.051,107.043,107.051
2019/10/09 09:42:00,107.048,107.048,107.041,107.045,107.051,107.051,107.044,107.048
2019/10/09 09:43:00,107.045,107.067,107.045,107.067,107.048,107.07,107.048,107.07
2019/10/09 09:44:00,107.067,107.067,107.063,107.063,107.07,107.07,107.066,107.066
2019/10/09 09:45:00,107.063,107.065,107.062,107.065,107.066,107.068,107.065,107.068
2019/10/09 09:46:00,107.065,107.065,107.062,107.062,107.068,107.068,107.065,107.065
2019/10/09 09:47:00,107.062,107.066,107.062,107.062,107.065,107.069,107.065,107.065
2019/10/09 09:48:00,107.062,107.066,107.062,107.064,107.065,107.069,107.065,107.067
2019/10/09 09:49:00,107.064,107.064,107.046,107.05,107.067,107.067,107.049,107.053
2019/10/09 09:50:00,107.05,107.053,107.044,107.053,107.053,107.056,107.047,107.056
2019/10/09 09:51:00,107.053,107.056,107.053,107.056,107.056,107.059,107.056,107.059
2019/10/09 09:52:00,107.056,107.078,107.055,107.077,107.059,107.081,107.058,107.08
2019/10/09 09:53:00,107.077,107.085,107.071,107.074,107.08,107.088,107.074,107.077
2019/10/09 09:54:00,107.074,107.09,107.073,107.089,107.077,107.095,107.076,107.092
2019/10/09 09:55:00,107.089,107.093,107.075,107.085,107.092,107.096,107.078,107.088
2019/10/09 09:56:00,107.085,107.086,107.07,107.07,107.088,107.089,107.073,107.073
2019/10/09 09:57:00,107.07,107.083,107.07,107.082,107.073,107.086,107.073,107.085
2019/10/09 09:58:00,107.082,107.083,107.076,107.082,107.085,107.086,107.079,107.085
2019/10/09 09:59:00,107.082,107.083,107.07,107.073,107.085,107.086,107.073,107.076
2019/10/09 10:00:00,107.073,107.101,107.072,107.079,107.076,107.104,107.075,107.082
2019/10/09 10:01:00,107.079,107.08,107.059,107.065,107.082,107.083,107.065,107.068
2019/10/09 10:02:00,107.065,107.069,107.06,107.069,107.068,107.072,107.063,107.072
2019/10/09 10:03:00,107.069,107.072,107.061,107.066,107.072,107.075,107.064,107.069
2019/10/09 10:04:00,107.066,107.08,107.066,107.072,107.069,107.083,107.069,107.075
2019/10/09 10:05:00,107.072,107.073,107.066,107.071,107.075,107.076,107.069,107.074
2019/10/09 10:06:00,107.071,107.074,107.071,107.072,107.074,107.077,107.074,107.075
2019/10/09 10:07:00,107.072,107.084,107.066,107.083,107.075,107.087,107.069,107.086
2019/10/09 10:08:00,107.083,107.086,107.077,107.077,107.086,107.089,107.08,107.08
2019/10/09 10:09:00,107.077,107.078,107.07,107.076,107.08,107.081,107.073,107.079
2019/10/09 10:10:00,107.076,107.078,107.069,107.076,107.079,107.081,107.074,107.079
2019/10/09 10:11:00,107.076,107.076,107.065,107.066,107.079,107.079,107.068,107.069
2019/10/09 10:12:00,107.066,107.071,107.062,107.063,107.069,107.074,107.065,107.066
2019/10/09 10:13:00,107.063,107.063,107.06,107.061,107.066,107.066,107.063,107.064
2019/10/09 10:14:00,107.061,107.065,107.059,107.063,107.064,107.07,107.062,107.066
2019/10/09 10:15:00,107.063,107.071,107.062,107.068,107.066,107.074,107.065,107.071
2019/10/09 10:16:00,107.068,107.093,107.062,107.093,107.071,107.096,107.065,107.096
2019/10/09 10:17:00,107.093,107.094,107.084,107.085,107.096,107.097,107.087,107.088
2019/10/09 10:18:00,107.085,107.085,107.079,107.084,107.088,107.088,107.082,107.087
2019/10/09 10:19:00,107.084,107.087,107.081,107.086,107.087,107.09,107.084,107.089
2019/10/09 10:20:00,107.086,107.09,107.086,107.086,107.089,107.093,107.089,107.089
2019/10/09 10:21:00,107.086,107.093,107.078,107.093,107.089,107.096,107.081,107.096
2019/10/09 10:22:00,107.093,107.093,107.084,107.091,107.096,107.096,107.087,107.094
2019/10/09 10:23:00,107.091,107.091,107.083,107.083,107.094,107.094,107.086,107.086
2019/10/09 10:24:00,107.083,107.086,107.082,107.086,107.086,107.089,107.085,107.089
2019/10/09 10:25:00,107.086,107.089,107.086,107.088,107.089,107.092,107.089,107.091
2019/10/09 10:26:00,107.088,107.09,107.086,107.087,107.091,107.093,107.089,107.09
2019/10/09 10:27:00,107.087,107.089,107.085,107.085,107.09,107.092,107.088,107.088
2019/10/09 10:28:00,107.085,107.087,107.082,107.083,107.088,107.09,107.085,107.086
2019/10/09 10:29:00,107.083,107.092,107.083,107.088,107.086,107.095,107.086,107.091
2019/10/09 10:30:00,107.088,107.098,107.088,107.094,107.091,107.101,107.091,107.097
2019/10/09 10:31:00,107.094,107.096,107.087,107.088,107.097,107.099,107.09,107.091
2019/10/09 10:32:00,107.088,107.089,107.071,107.073,107.091,107.092,107.074,107.076
2019/10/09 10:33:00,107.073,107.073,107.067,107.068,107.076,107.076,107.07,107.071
2019/10/09 10:34:00,107.068,107.079,107.066,107.069,107.071,107.082,107.069,107.072
2019/10/09 10:35:00,107.069,107.071,107.061,107.063,107.072,107.074,107.064,107.066
2019/10/09 10:36:00,107.063,107.068,107.052,107.068,107.066,107.071,107.055,107.071
2019/10/09 10:37:00,107.068,107.076,107.067,107.071,107.071,107.079,107.07,107.074
2019/10/09 10:38:00,107.071,107.078,107.071,107.078,107.074,107.081,107.074,107.081
2019/10/09 10:39:00,107.078,107.078,107.073,107.077,107.081,107.081,107.076,107.08
2019/10/09 10:40:00,107.077,107.086,107.077,107.083,107.08,107.089,107.08,107.086
2019/10/09 10:41:00,107.083,107.086,107.074,107.084,107.086,107.089,107.077,107.087
2019/10/09 10:42:00,107.084,107.085,107.079,107.079,107.087,107.088,107.082,107.082
2019/10/09 10:43:00,107.079,107.082,107.074,107.077,107.082,107.085,107.077,107.08
2019/10/09 10:44:00,107.077,107.077,107.071,107.075,107.08,107.08,107.074,107.078
2019/10/09 10:45:00,107.075,107.078,107.071,107.074,107.078,107.081,107.074,107.077
2019/10/09 10:46:00,107.074,107.077,107.07,107.07,107.077,107.08,107.073,107.073
2019/10/09 10:47:00,107.07,107.077,107.07,107.077,107.073,107.08,107.073,107.08
2019/10/09 10:48:00,107.077,107.086,107.075,107.081,107.08,107.089,107.078,107.084
2019/10/09 10:49:00,107.081,107.096,107.08,107.094,107.084,107.099,107.083,107.097
2019/10/09 10:50:00,107.094,107.11,107.086,107.107,107.097,107.113,107.089,107.11
2019/10/09 10:51:00,107.107,107.109,107.097,107.097,107.11,107.112,107.1,107.1
2019/10/09 10:52:00,107.097,107.122,107.097,107.117,107.1,107.125,107.1,107.12
2019/10/09 10:53:00,107.117,107.132,107.114,107.128,107.12,107.135,107.117,107.131
2019/10/09 10:54:00,107.128,107.142,107.128,107.142,107.131,107.145,107.131,107.145
2019/10/09 10:55:00,107.142,107.145,107.137,107.137,107.145,107.148,107.14,107.14
2019/10/09 10:56:00,107.137,107.141,107.127,107.139,107.14,107.144,107.13,107.142
2019/10/09 10:57:00,107.139,107.149,107.138,107.138,107.142,107.152,107.141,107.141
2019/10/09 10:58:00,107.138,107.143,107.137,107.142,107.141,107.146,107.14,107.145
2019/10/09 10:59:00,107.142,107.142,107.136,107.138,107.145,107.145,107.139,107.141
2019/10/09 11:00:00,107.138,107.14,107.134,107.134,107.141,107.143,107.137,107.137
2019/10/09 11:01:00,107.134,107.144,107.128,107.144,107.137,107.147,107.131,107.147
2019/10/09 11:02:00,107.144,107.144,107.131,107.133,107.147,107.147,107.134,107.136
2019/10/09 11:03:00,107.133,107.146,107.131,107.146,107.136,107.149,107.134,107.149
2019/10/09 11:04:00,107.146,107.149,107.142,107.143,107.149,107.152,107.145,107.146
2019/10/09 11:05:00,107.143,107.153,107.143,107.153,107.146,107.156,107.146,107.156
2019/10/09 11:06:00,107.153,107.155,107.151,107.151,107.156,107.158,107.154,107.154
2019/10/09 11:07:00,107.151,107.152,107.148,107.148,107.154,107.155,107.151,107.151
2019/10/09 11:08:00,107.148,107.152,107.143,107.152,107.151,107.155,107.146,107.155
2019/10/09 11:09:00,107.152,107.171,107.151,107.17,107.155,107.174,107.154,107.173
2019/10/09 11:10:00,107.17,107.17,107.161,107.163,107.173,107.173,107.164,107.166
2019/10/09 11:11:00,107.163,107.166,107.156,107.158,107.166,107.169,107.159,107.161
2019/10/09 11:12:00,107.158,107.161,107.156,107.156,107.161,107.164,107.159,107.159
2019/10/09 11:13:00,107.156,107.156,107.155,107.156,107.159,107.159,107.158,107.159
2019/10/09 11:14:00,107.156,107.156,107.141,107.149,107.159,107.159,107.144,107.152
2019/10/09 11:15:00,107.149,107.149,107.142,107.146,107.152,107.152,107.145,107.149
2019/10/09 11:16:00,107.146,107.146,107.143,107.144,107.149,107.149,107.146,107.147
2019/10/09 11:17:00,107.144,107.146,107.141,107.141,107.147,107.149,107.144,107.144
2019/10/09 11:18:00,107.141,107.143,107.137,107.137,107.144,107.146,107.14,107.14
2019/10/09 11:19:00,107.137,107.14,107.133,107.134,107.14,107.143,107.136,107.137
2019/10/09 11:20:00,107.134,107.141,107.131,107.14,107.137,107.144,107.134,107.143
2019/10/09 11:21:00,107.14,107.14,107.135,107.137,107.143,107.143,107.138,107.14
2019/10/09 11:22:00,107.137,107.138,107.136,107.136,107.14,107.141,107.139,107.139
2019/10/09 11:23:00,107.136,107.147,107.134,107.147,107.139,107.15,107.137,107.15
2019/10/09 11:24:00,107.147,107.162,107.142,107.158,107.15,107.167,107.145,107.161
2019/10/09 11:25:00,107.158,107.161,107.156,107.158,107.161,107.164,107.159,107.161
2019/10/09 11:26:00,107.158,107.162,107.157,107.162,107.161,107.165,107.16,107.165
2019/10/09 11:27:00,107.162,107.2,107.162,107.187,107.165,107.203,107.165,107.19
2019/10/09 11:28:00,107.187,107.188,107.176,107.178,107.19,107.191,107.179,107.181
2019/10/09 11:29:00,107.178,107.18,107.171,107.171,107.181,107.183,107.174,107.174
2019/10/09 11:30:00,107.171,107.177,107.167,107.175,107.174,107.18,107.17,107.178
2019/10/09 11:31:00,107.175,107.177,107.169,107.174,107.178,107.181,107.172,107.177
2019/10/09 11:32:00,107.174,107.175,107.167,107.167,107.177,107.178,107.17,107.17
2019/10/09 11:33:00,107.167,107.17,107.166,107.168,107.17,107.173,107.169,107.171
2019/10/09 11:34:00,107.168,107.172,107.166,107.169,107.171,107.175,107.169,107.172
2019/10/09 11:35:00,107.169,107.171,107.166,107.168,107.172,107.174,107.169,107.171
2019/10/09 11:36:00,107.168,107.17,107.168,107.168,107.171,107.173,107.171,107.171
2019/10/09 11:37:00,107.168,107.169,107.166,107.166,107.171,107.172,107.169,107.169
2019/10/09 11:38:00,107.166,107.172,107.163,107.172,107.169,107.175,107.166,107.175
2019/10/09 11:39:00,107.172,107.173,107.171,107.173,107.175,107.176,107.174,107.176
2019/10/09 11:40:00,107.173,107.186,107.173,107.184,107.176,107.189,107.176,107.187
2019/10/09 11:41:00,107.184,107.194,107.184,107.193,107.187,107.197,107.187,107.196
2019/10/09 11:42:00,107.193,107.197,107.193,107.196,107.196,107.2,107.196,107.199
2019/10/09 11:43:00,107.196,107.203,107.191,107.202,107.199,107.206,107.196,107.205
2019/10/09 11:44:00,107.202,107.202,107.184,107.186,107.205,107.205,107.187,107.189
2019/10/09 11:45:00,107.186,107.186,107.183,107.183,107.189,107.189,107.186,107.186
2019/10/09 11:46:00,107.183,107.186,107.183,107.184,107.186,107.189,107.186,107.187
2019/10/09 11:47:00,107.184,107.185,107.183,107.184,107.187,107.188,107.186,107.187
2019/10/09 11:48:00,107.184,107.184,107.176,107.182,107.187,107.187,107.179,107.185
2019/10/09 11:49:00,107.182,107.189,107.174,107.189,107.185,107.194,107.177,107.192
2019/10/09 11:50:00,107.189,107.189,107.183,107.183,107.192,107.192,107.186,107.186
2019/10/09 11:51:00,107.183,107.183,107.175,107.176,107.186,107.186,107.178,107.179
2019/10/09 11:52:00,107.176,107.181,107.176,107.181,107.179,107.184,107.179,107.184
2019/10/09 11:53:00,107.181,107.182,107.175,107.176,107.184,107.185,107.178,107.179
2019/10/09 11:54:00,107.176,107.181,107.173,107.181,107.179,107.184,107.176,107.184
2019/10/09 11:55:00,107.181,107.182,107.177,107.18,107.184,107.185,107.18,107.183
2019/10/09 11:56:00,107.18,107.182,107.18,107.181,107.183,107.185,107.183,107.184
2019/10/09 11:57:00,107.181,107.182,107.179,107.179,107.184,107.185,107.182,107.182
2019/10/09 11:58:00,107.179,107.18,107.173,107.173,107.182,107.183,107.176,107.176
2019/10/09 11:59:00,107.173,107.182,107.171,107.175,107.176,107.185,107.174,107.178
2019/10/09 12:00:00,107.175,107.176,107.172,107.174,107.178,107.179,107.175,107.177
2019/10/09 12:01:00,107.174,107.175,107.167,107.169,107.177,107.178,107.17,107.172
2019/10/09 12:02:00,107.169,107.17,107.166,107.17,107.172,107.173,107.169,107.173
2019/10/09 12:03:00,107.17,107.17,107.157,107.159,107.173,107.173,107.16,107.162
2019/10/09 12:04:00,107.159,107.167,107.157,107.161,107.162,107.17,107.16,107.164
2019/10/09 12:05:00,107.161,107.161,107.157,107.161,107.164,107.164,107.16,107.164
2019/10/09 12:06:00,107.161,107.165,107.16,107.162,107.164,107.168,107.163,107.165
2019/10/09 12:07:00,107.162,107.162,107.159,107.159,107.165,107.165,107.162,107.162
2019/10/09 12:08:00,107.159,107.159,107.155,107.157,107.162,107.162,107.158,107.16
2019/10/09 12:09:00,107.157,107.157,107.148,107.149,107.16,107.16,107.151,107.152
2019/10/09 12:10:00,107.149,107.149,107.146,107.147,107.152,107.152,107.149,107.15
2019/10/09 12:11:00,107.147,107.147,107.14,107.143,107.15,107.15,107.143,107.146
2019/10/09 12:12:00,107.143,107.143,107.141,107.141,107.146,107.146,107.144,107.144
2019/10/09 12:13:00,107.141,107.147,107.141,107.147,107.144,107.15,107.144,107.15
2019/10/09 12:14:00,107.147,107.154,107.147,107.153,107.15,107.157,107.15,107.156
2019/10/09 12:15:00,107.153,107.156,107.151,107.152,107.156,107.159,107.154,107.155
2019/10/09 12:16:00,107.152,107.154,107.151,107.153,107.155,107.157,107.154,107.156
2019/10/09 12:17:00,107.153,107.153,107.151,107.151,107.156,107.156,107.154,107.154
2019/10/09 12:18:00,107.151,107.152,107.15,107.151,107.154,107.155,107.153,107.154
2019/10/09 12:19:00,107.151,107.152,107.15,107.15,107.154,107.155,107.153,107.153
2019/10/09 12:20:00,107.15,107.152,107.15,107.152,107.153,107.155,107.153,107.155
2019/10/09 12:21:00,107.152,107.156,107.151,107.156,107.155,107.159,107.154,107.159
2019/10/09 12:22:00,107.156,107.157,107.152,107.155,107.159,107.16,107.155,107.158
2019/10/09 12:23:00,107.155,107.155,107.151,107.152,107.158,107.158,107.154,107.155
2019/10/09 12:24:00,107.152,107.154,107.151,107.151,107.155,107.157,107.154,107.154
2019/10/09 12:25:00,107.151,107.154,107.151,107.153,107.154,107.157,107.154,107.156
2019/10/09 12:26:00,107.153,107.158,107.153,107.158,107.156,107.161,107.156,107.161
2019/10/09 12:27:00,107.158,107.162,107.157,107.162,107.161,107.165,107.16,107.165
2019/10/09 12:28:00,107.162,107.163,107.161,107.162,107.165,107.166,107.164,107.165
2019/10/09 12:29:00,107.162,107.162,107.155,107.159,107.165,107.165,107.159,107.162
2019/10/09 12:30:00,107.159,107.164,107.158,107.163,107.162,107.167,107.161,107.166
2019/10/09 12:31:00,107.163,107.164,107.162,107.164,107.166,107.167,107.165,107.167
2019/10/09 12:32:00,107.164,107.167,107.162,107.166,107.167,107.17,107.165,107.169
2019/10/09 12:33:00,107.166,107.167,107.163,107.163,107.169,107.17,107.166,107.166
2019/10/09 12:34:00,107.163,107.167,107.163,107.167,107.166,107.17,107.166,107.17
2019/10/09 12:35:00,107.167,107.168,107.162,107.167,107.17,107.171,107.165,107.17
2019/10/09 12:36:00,107.167,107.169,107.163,107.164,107.17,107.172,107.166,107.167
2019/10/09 12:37:00,107.164,107.168,107.164,107.168,107.167,107.171,107.167,107.171
2019/10/09 12:38:00,107.168,107.168,107.154,107.154,107.171,107.171,107.157,107.157
2019/10/09 12:39:00,107.154,107.158,107.154,107.156,107.157,107.161,107.157,107.159
2019/10/09 12:40:00,107.156,107.158,107.156,107.156,107.159,107.161,107.159,107.159
2019/10/09 12:41:00,107.156,107.158,107.156,107.158,107.159,107.161,107.159,107.161
2019/10/09 12:42:00,107.158,107.158,107.156,107.158,107.161,107.161,107.159,107.161
2019/10/09 12:43:00,107.158,107.16,107.158,107.159,107.161,107.163,107.161,107.162
2019/10/09 12:44:00,107.159,107.159,107.157,107.157,107.162,107.162,107.16,107.16
2019/10/09 12:45:00,107.157,107.162,107.157,107.162,107.16,107.165,107.16,107.165
2019/10/09 12:46:00,107.162,107.163,107.162,107.162,107.165,107.166,107.165,107.165
2019/10/09 12:47:00,107.162,107.162,107.16,107.16,107.165,107.165,107.163,107.163
2019/10/09 12:48:00,107.16,107.16,107.156,107.158,107.163,107.163,107.159,107.161
2019/10/09 12:49:00,107.158,107.159,107.156,107.157,107.161,107.162,107.159,107.16
